,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,playlist,cluster
4496,Lizzo,Cuz I Love You (Super Deluxe),Boys,1du4tPkvJfCIuVL6WMtqSs,0.892,0.588,1,-4.287,0,0.11,0.00319,0.000162,0.0498,0.753,120.042,172630,4,,0
4497,Queen Key,Eat My Pussy,My Way,0ChBY4SDZOrsfRCRiXAVXz,0.846,0.809,11,-3.076,0,0.336,0.0761,0.0,0.082,0.512,140.011,144660,4,,4
4498,PUBLIC,Make You Mine,Make You Mine,5iFwAOB2TFkPJk8sMlxP8g,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,232907,4,,5
4499,Foe G4ng,Having Fun at the Bottom of America,Shake That,2eu608m4mmh5aBVzxpEI0W,0.933,0.751,9,-5.234,1,0.305,0.131,0.0,0.195,0.902,130.068,151432,4,,4
4500,Luh Kel,Mixed Emotions,Pull Up,40k1FQUvcnSUkP0djIxpdA,0.803,0.569,1,-6.366,1,0.0705,0.0957,0.0,0.0976,0.26,95.009,123400,4,,1
4501,French Montana,MONTANA,Wiggle It (feat. City Girls),3aFJuEqwuvZRjWULDr0rEx,0.79,0.777,10,-4.697,0,0.043,0.0107,2.01e-05,0.153,0.581,101.939,162201,4,,0
4502,Halsey,hopeless fountain kingdom (Deluxe),Walls Could Talk,5ln5yQdUywVbf8HhFsOcd6,0.626,0.423,1,-6.035,1,0.0513,0.128,0.0,0.18,0.571,95.162,101790,4,,1
4503,Famous Ocean & KungFu,Savage,Savage,7etMQcaePrVdqfGMysewsn,0.936,0.457,4,-11.484,0,0.329,0.107,0.0,0.0692,0.841,129.937,180000,4,,4
4504,Kash Doll,Stacked,Doin Too Much,3O2gpEXz5HZ5uTxeeRE1M1,0.845,0.446,7,-9.866,1,0.365,0.00272,0.000432,0.328,0.801,160.091,149092,4,,4
4505,24kGoldn,DROPPED OUTTA COLLEGE,CITY OF ANGELS,6ap9lSRJ0iLriGLqoJ44cq,0.686,0.541,0,-4.993,0,0.0493,0.042,0.0,0.0675,0.724,120.082,112493,4,,0
4506,Tay Money,Hurricane Tay,Bussin,2OBot5OpoT4deri6VkYCyW,0.858,0.519,0,-9.02,0,0.208,0.45,0.0,0.0884,0.752,148.087,97297,4,,4
4507,ZaeHD & CEO,HighDefGang Vol.1,SIX'FO,1mLOZqjlHKf7jFByx9GZzH,0.772,0.367,5,-11.785,0,0.594,0.0294,0.0,0.129,0.568,143.278,136046,4,,4
4508,BigKlit,Liar,Liar,53yWQ1FObrwPlVYCZdR6es,0.883,0.492,7,-12.118,1,0.354,0.339,0.0,0.166,0.59,94.959,146526,4,,4
4509,$wave,Woah,Woah,3Ypkw5218Z6DiROXjH3ztk,0.935,0.336,9,-12.571,1,0.387,0.0632,0.0,0.0649,0.837,132.013,116062,4,,4
4510,Scala & Kolacny Brothers,Dream On,I Touch Myself,5WAdxow8ofiTbUyt05Wiil,0.575,0.384,8,-7.588,1,0.0277,0.971,0.894,0.0852,0.231,131.986,140667,4,,2
4511,Lakim,A Pimp Named Slickback,A Pimp Named Slickback,7ustFhD1fEU0xGfOxcLcqw,0.679,0.852,10,-3.695,0,0.208,0.257,0.422,0.237,0.766,140.022,250776,4,,0
4512,Joji,BALLADS 1,SLOW DANCING IN THE DARK,0rKtyWc8bvkriBthvHKY8d,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,209274,4,,2
4513,Cavetown,Animal Kingdom: Comet,Boys Will Be Bugs,67EUBsc4qosGOVbaYy6TeX,0.608,0.528,1,-11.722,1,0.0338,0.00387,1.4e-05,0.106,0.454,89.221,329050,4,,1
4514,Blueface,Daddy,Daddy (feat. Rich The Kid),6XkLPzkKzPhpr3hrvl1TUq,0.864,0.598,11,-8.076,1,0.238,0.0673,0.0,0.154,0.464,107.93,151547,4,,4
4515,Lil Kayla,Make His Pockets Hurt,Make His Pockets Hurt,5Nx2QZThD1q2guJ5endUGm,0.931,0.684,11,-4.02,1,0.134,0.0141,0.0,0.0588,0.269,101.98,172728,4,,5
4516,Tre Coast,Face Like a Model,Face Like a Model,1RjNr5MVvH4QIYGXt2FXSI,0.806,0.561,10,-11.12,0,0.102,0.383,0.0,0.0953,0.484,97.912,112000,4,,0
4517,3NIGMA,Skeezy Treesh,Skeezy Treesh,4I4aYJBSblRobrC6TqFGBk,0.586,0.747,11,-5.37,1,0.252,0.0552,0.0,0.387,0.47,78.246,113121,3,,7
4518,Ali Gatie,What If I Told You That I Love You,What If I Told You That I Love You,3cqPu20DGTGUoZtbJH2Dmi,0.605,0.365,7,-11.144,1,0.111,0.63,6.83e-06,0.0554,0.224,84.628,193668,4,,2
4519,Kesha,Cannibal,Cannibal,6bmw3whbG7FBQojQPFk52l,0.713,0.675,1,-4.632,1,0.0947,0.00859,0.0136,0.0506,0.592,129.963,194026,4,,1
4520,Teqkoi,You Broke My Heart Again,You Broke My Heart Again,3jZDWsoxRHzzp3DYV8qeXE,0.451,0.143,3,-15.685,1,0.235,0.956,0.0,0.195,0.233,149.509,103400,4,,2
4521,Bridgit Mendler,Hello My Name Is...,Ready or Not,5xvUgoVED1F4mBu8FL0HaW,0.715,0.872,2,-3.835,1,0.0509,0.00351,3.84e-05,0.107,0.748,93.043,200947,4,,1
4522,Tiagz,My Heart Went Oops,My Heart Went Oops,3Nhfs2Cx7z2JWHetYkzSfO,0.962,0.412,1,-11.288,1,0.608,0.12,0.0,0.0904,0.506,121.037,128926,4,,4
4523,Ashnikko,"Hi, It's Me",Working Bitch,7g7w2WUpLcqsqH2M9XR7ZF,0.928,0.392,3,-7.537,0,0.0563,0.0374,0.0,0.107,0.454,102.023,177866,4,,0
4524,SAYGRACE,Boys Ain't Shit,Boys Ain't Shit,6vzLbfskWigBsCzNdB0kfE,0.826,0.615,1,-4.729,0,0.137,0.435,0.00631,0.334,0.841,102.999,175884,4,,0
4525,Ringnes-Ronny,Førsterekka 2020,Førsterekka 2020,5vwnGfnh0zrjbKKRNFiSMg,0.78,0.667,11,-8.594,0,0.105,0.0483,1.55e-05,0.0716,0.546,154.992,162694,4,,0
4526,Yung Bae,Bad Boy,Bad Boy,1dtTRXifeGC51adYy0902s,0.861,0.82,1,-4.807,0,0.0728,0.032,4.76e-06,0.0706,0.781,118.04,187571,4,,0
4527,Crystal Castles,Crystal Castles,Crimewave,3yQFmN8A5S8Kf1nUJuvb01,0.746,0.691,4,-7.533,0,0.0403,0.184,0.0259,0.205,0.888,119.982,258453,4,,0
4528,Sueco,MISCREANT,fast,1FOINGDWa0dPgCpMabLT4Y,0.861,0.599,7,-7.814,0,0.217,0.182,0.00855,0.102,0.527,100.026,144000,4,,4
4529,MEDUZA,Lose Control,Lose Control,7CHi4DtfK4heMlQaudCuHK,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,168387,4,,0
4530,Jason Derulo,Jason Derulo (International),In My Head,6St9lR6dhV2tpCNVz7qfrS,0.762,0.748,0,-4.15,0,0.033,0.0266,0.0,0.348,0.851,110.009,199027,4,,0
4531,Deaton Chris Anthony,BO Y,1999 She,6hwYxvmMI0UflYGmDOXys9,0.547,0.627,4,-11.128,0,0.0909,0.0756,0.0415,0.0859,0.559,127.736,166859,4,,0
4532,Cookiee Kawaii,Vibe,Vibe,7btQ8AOjr6zXoGHEmxL5u5,0.759,0.561,10,-8.74,1,0.384,0.0676,0.00951,0.117,0.169,159.995,84008,4,,4
4533,Lou Bega,A Little Bit of Mambo,Mambo No. 5 (a Little Bit of...),6x4tKaOzfNJpEJHySoiJcs,0.622,0.807,5,-6.752,0,0.408,0.103,0.0,0.306,0.892,174.06,220293,4,,4
4534,Moneybagg Yo,Time Served,All Dat (with Megan Thee Stallion),2eukAOMjUM4pxnOdIsUia9,0.792,0.772,2,-3.904,1,0.27,0.00534,0.0,0.237,0.414,120.047,143958,5,,4
4535,Sub Urban,Cradles,Cradles,1y4jsQt7MjnZhiD1L6qFBC,0.534,0.589,1,-1.865,1,0.325,0.256,6.02e-05,0.176,0.632,78.616,209829,4,,4
4536,WILLOW,ARDIPITHECUS,Wait a Minute!,0y60itmpH0aPKsFiGxmtnh,0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,196520,4,,0
4537,Engelwood,Crust Fm,Crystal Dolphin,6kx8Hf1Udk4V0Ivq6zpoyG,0.567,0.687,1,-9.041,0,0.125,0.36,0.00293,0.474,0.396,128.201,115518,4,,8
4538,LIL MAYO,Be Gone Thot!,Be Gone Thot!,3G47RiG2PrvEVo4panDHi9,0.922,0.451,2,-5.989,1,0.12,0.0142,4.74e-05,0.169,0.457,120.045,73000,4,,1
4539,Craymer,Can't Take My Eyes off You,Can't Take My Eyes off You,1kbGCuCsD7ZhCOYkm8Bnts,0.525,0.185,11,-14.938,0,0.0427,0.941,0.0162,0.356,0.0393,122.214,240628,4,,2
4540,Dopebwoy,Cartier,Cartier,6zcSWREy1vcJ4aWt7bzBW3,0.849,0.778,0,-5.443,1,0.217,0.0358,1.43e-06,0.126,0.634,126.842,232422,4,,1
4541,The Lumineers,Cleopatra,Ophelia,3d8y0t70g7hw2FOWl9Z4Fm,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097,4,,2
4542,Trippie Redd,Death (feat. DaBaby),Death (feat. DaBaby),6YfTl5YupXOQBKiJJLrxcw,0.802,0.82,10,-5.969,0,0.146,0.0579,0.0,0.149,0.613,164.005,172196,4,,0
4543,Benji Reyes,Double Tap,Double Tap,1LfagSIZSiZbzbw8rJ3bsX,0.647,0.684,2,-4.408,1,0.0784,0.178,0.0,0.0571,0.802,99.928,172750,4,,1
4544,Vinny West,DRAFT DAY,No Face No Case,3ZIc9JjtVQadMkew71IhLf,0.953,0.374,4,-11.926,0,0.39,0.728,0.0,0.27,0.525,102.998,191687,4,,4
4545,Christopher Needle,Exile,Lost Boys,0X9nRm29fiHY1rKSpm6Jc2,0.599,0.499,1,-11.184,0,0.429,0.411,4.33e-06,0.223,0.34,81.59,237227,4,,4
4546,bbno$,i don't care at all,shining on my ex,1IhMuuTCpO0K7BM2MmIZ0w,0.645,0.487,4,-8.584,0,0.352,0.121,0.0,0.0931,0.618,88.893,140319,4,,4
4547,Billy Marchiafava,Ligma,Ligma,34h5d8SNbI0nnsJ9TNP7bv,0.937,0.397,8,-9.414,1,0.418,0.0915,0.0,0.0919,0.603,128.561,75717,4,,4
4548,Arizona Zervas,Living Facts,FML,6lruHh1jF7ezgbLv72xYmf,0.822,0.575,5,-5.95,1,0.0934,0.113,0.0,0.106,0.616,100.087,223000,4,,5
4549,Kesh Kesh,Vibin',Vibin',7ang2G6KAVl0lTRWzm4RWv,0.686,0.805,11,-6.816,0,0.154,0.00478,1.09e-06,0.0887,0.289,130.981,154567,4,,0
4550,ilyTOMMY,Tunnel of Love,Tunnel of Love,1K4OfBFaLleSUaUVjp1l2X,0.683,0.636,7,-12.096,0,0.0978,0.302,0.498,0.0972,0.615,160.012,142365,4,,0
4551,Freddie Dredd,Pink Lotus,Opaul,4areFtLMjGt4GmO4IAbGo0,0.815,0.884,1,-4.146,1,0.213,0.00555,0.498,0.0983,0.638,145.031,140488,4,,1
4552,Kid Travis,No Labels,Erica,3zLvSsdnNxiPSeUQW3s5EN,0.885,0.542,4,-7.958,0,0.0574,0.216,2.13e-06,0.11,0.844,121.974,95000,4,,0
4553,Matthew Wilder,I Don't Speak The Language,Break My Stride,1mCsF9Tw4AkIZOjvZbZZdT,0.917,0.588,10,-11.047,1,0.0607,0.195,0.0,0.0914,0.828,110.077,184480,4,,5
4554,Beach Bunny,Prom Queen,Prom Queen,6MpCaSIOfqBqbMED4kXgNY,0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,136562,4,,1
4555,Ashe,Moral of the Story,Moral of the Story,2nC3QhMI9reBIOWutbU3Tj,0.572,0.406,10,-8.624,1,0.0427,0.587,4.48e-06,0.102,0.265,119.812,201084,4,,2
4556,Estelle,Shine,American Boy,22UDw8rSfLbUsaAGTXQ4Z8,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,284733,4,,4
4557,J.I the Prince of N.Y,Hood Life Krisis Vol. 1,Need Me,2dzja72gQodveSpguIQGJl,0.815,0.567,10,-4.653,0,0.135,0.156,0.0,0.0884,0.732,95.034,151641,4,,0
4558,MELO,ELEKTRI,HYMYPOIKA,7Mds363NBqt23mfJu6SXcg,0.79,0.555,7,-9.312,1,0.0923,0.00331,0.000126,0.26,0.342,91.945,198100,4,,5
4559,Billie Eilish,dont smile at me,idontwannabeyouanymore,41zXlQxzTi6cGAjpOXyLYH,0.483,0.412,7,-8.461,1,0.0402,0.737,0.0,0.116,0.247,170.163,203569,3,,7
4560,Adam Lambert,The Original High (Deluxe Version),These Boys,0MSk4tmyhM0apupv3z9IzJ,0.684,0.85,7,-4.309,1,0.036,0.0275,0.0,0.175,0.765,110.038,205240,4,,5
4561,Asian Doll,Lame Niggaz,Lame Niggaz,24amfspED8GCMGkRQQ6FLz,0.901,0.586,5,-8.072,0,0.337,0.0332,0.0,0.116,0.46,83.503,174312,4,,4
4562,Kaash Paige,Parked Car Convos,Love Songs - Bonus,6qL5UWxRSQYml9O99ozoLv,0.641,0.355,5,-10.599,1,0.0906,0.831,0.000855,0.11,0.453,120.032,148640,4,,2
4563,dodie,Human,She,45h4w81P5iJJTSeR0jJUQ8,0.479,0.154,2,-15.051,1,0.0369,0.755,0.0261,0.11,0.232,92.457,213612,4,,2
4564,girl in red,i wanna be your girlfriend,i wanna be your girlfriend,3h3pOvw6hjOvZxRUseB7h9,0.54,0.381,7,-14.323,1,0.0347,0.0217,0.000687,0.305,0.343,155.882,204991,4,,2
4565,Meghan Trainor,TREAT MYSELF,Here To Stay,34z8lt0220mD5i159EpuEm,0.753,0.45,9,-9.434,1,0.0961,0.164,1.42e-06,0.29,0.603,96.028,183861,4,,5
4566,Various Artists,Teen Beach Movie,Falling for Ya,5hK2Ks25jW6aMmUAHpAN3F,0.8,0.882,11,-4.436,0,0.0419,0.0216,0.503,0.0247,0.964,129.94,192800,4,,0
4567,Alina Baraz,Trust,Trust,2i4ADE3WMDarWDsQNiTqWH,0.423,0.568,2,-7.923,0,0.0495,0.628,0.0196,0.153,0.207,91.735,155000,3,,7
4568,Summer Walker,Over It,I'll Kill You (feat. Jhené Aiko),7EkiMl81fUHVwpItgtzI4r,0.679,0.443,10,-8.528,0,0.153,0.427,0.0,0.106,0.363,104.049,179973,4,,2
4569,John Legend,Love In The Future (Expanded Edition),You & I (Nobody in the World),55nlbqqFVnSsArIeYSQlqx,0.456,0.342,11,-8.162,0,0.0283,0.129,0.0,0.124,0.224,84.087,252653,4,,2
4570,SZA,Ctrl,The Weekend,6gU9OKjOE7ghfEd55oRO57,0.4,0.366,8,-9.405,0,0.0597,0.242,0.0,0.126,0.161,73.313,272187,3,,7
4571,YOUNGHEARTED,NUORISYDÄN,Hetkeksi,1ZfZBRT116m9NqefWEIhlG,0.605,0.403,11,-10.952,1,0.0582,0.6,1.66e-06,0.117,0.478,119.804,229120,4,,2
4572,Social House,Everything Changed…,Love Me Back,0Vs8BRdNnyuk0QXWPWvICK,0.559,0.437,3,-10.27,1,0.0311,0.585,0.0,0.101,0.43,157.991,155013,4,,2
4573,Queen,A Night At The Opera (2011 Remaster),Love Of My Life - Remastered 2011,1luVGXHe7oimtkPScdsKBe,0.329,0.179,5,-11.589,1,0.0299,0.933,5.04e-06,0.115,0.255,154.175,217387,4,,2
4574,The Weeknd,"My Dear Melancholy,",Call Out My Name,4MPTj8lMMvxLwT3EwuXFop,0.449,0.599,1,-4.892,1,0.0369,0.211,0.0,0.327,0.165,134.144,228373,3,,7
4575,Landon Cube,Pretty,Pretty,3Z9vR8JrHFyyjB0JoHzx6p,0.679,0.853,0,-5.289,0,0.0659,0.195,0.0,0.132,0.767,76.064,191440,4,,0
4576,Lykke Li,so sad so sexy,sex money feelings die,0g4fzRkbLeCDUCoe5iUOcf,0.789,0.534,8,-6.347,0,0.0709,0.323,3.42e-06,0.0645,0.631,134.055,139840,4,,0
4577,mysticphonk,Haunt U,Haunt U,4uTFofZ26M2VgCVq3ixUUY,0.463,0.632,7,-9.577,1,0.0525,0.393,0.0,0.127,0.0894,163.71,100260,4,,2
4578,SAMUEL,Musta Kuva,Musta Kuva,18Zgo1o7quS5DaYcqTRQbp,0.598,0.806,5,-5.942,0,0.0331,0.0214,0.0,0.203,0.246,145.089,207724,4,,3
4579,Future,Fine China,Fine China,2NRGaA1GyCmTYfm2GRPkUe,0.656,0.542,7,-7.358,1,0.323,0.0484,0.0,0.106,0.551,166.11,142320,4,,4
4580,Mac Miller,Macadelic (Remastered Edition),The Question,6ABAUBmOyfPtAUU0IpEKJf,0.736,0.583,10,-6.088,1,0.109,0.0555,0.00367,0.124,0.265,134.99,371871,4,,5
4581,Drake,Nothing Was The Same (Deluxe),Too Much,5LnXWeA9tuWKI2C1H74iiJ,0.668,0.565,6,-5.879,1,0.505,0.171,0.0,0.124,0.142,140.489,261867,4,,4
4582,The Weeknd,Beauty Behind The Madness,The Hills,7fBv7CLKzipRk6EC6TWHOB,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,242253,4,,0
4583,Drake,More Life,Teenage Fever,6n3HGiq4v35D6eFOSwqYuo,0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,219692,4,,2
4584,The Weeknd,"My Dear Melancholy,",Privilege,26Fqtv4Aa7kyd1WWGHai6A,0.391,0.595,11,-7.094,0,0.0411,0.913,0.00557,0.145,0.379,93.78,170573,4,,2
4585,dvsn,Morning After,Think About Me,4LkLfPYc3yjOta7Gk8FDRB,0.547,0.294,7,-10.202,1,0.0482,0.0607,0.786,0.0933,0.11,105.027,246240,4,,6
4586,6LACK,FREE 6LACK,Luving U,64aP4hAjIPwjWiBTZCHJbK,0.694,0.457,0,-9.675,0,0.157,0.0978,0.00151,0.112,0.135,121.953,252893,4,,4
4587,PARTYNEXTDOOR,COLOURS 2,PEACE OF MIND,46HZ8l9wPo9JNsk7dZLamb,0.782,0.367,1,-5.28,0,0.0548,0.283,0.0,0.0899,0.425,99.005,303030,4,,0
4588,anders,669,December (feat. Luca),4QbraaiC4oHW1qmWy7M3AI,0.735,0.329,9,-12.309,0,0.0359,0.319,1.26e-05,0.111,0.335,91.004,182264,4,,2
4589,Nbdy,Lights Out,Lights Out,3qbOROR75LnNeWw8SvZL24,0.527,0.428,8,-10.975,0,0.0358,0.329,2.91e-06,0.106,0.172,89.984,224000,4,,2
4590,TIPPA,Sä / Zoneis,Sä,49nSUeYRNJbtayHb8qshqD,0.765,0.618,9,-7.716,0,0.0632,0.155,0.0,0.0753,0.367,135.0,204714,4,,0
4591,Seekae,Test & Recognise (Remixes),Test & Recognise - Flume Edit,0DaqLQjV8SuqFzrb8RyLql,0.544,0.579,8,-8.52,1,0.0712,0.193,1.43e-05,0.117,0.294,109.769,303661,4,,5
4592,Sliki & Hamuelos,Loukku,Loukku,3tSz65Pdu27OgCfnWUiG8i,0.725,0.761,4,-7.413,0,0.0718,0.222,0.0,0.0935,0.648,79.501,184093,4,,0
4593,Lil Skies,Life of a Dark Rose,Lust,7oJrVhiTPZGBXWPwhxjy9S,0.718,0.767,9,-5.641,1,0.166,0.138,0.0,0.114,0.519,160.084,156000,4,,5
4594,Lil Tracy,Bad For You,Bad For You,5MgiiEKLLUZSr4g74FJdG1,0.641,0.703,8,-8.292,0,0.0326,0.00261,0.0,0.111,0.442,149.944,118005,4,,0
4595,Konsta Original,Uusia kaatoi,Uusia kaatoi,3LMqz5OJHjB1AKHrYQmVdR,0.905,0.452,5,-8.834,0,0.246,0.166,0.00159,0.154,0.413,90.978,160879,4,,4
4596,Kid Crave,Still Depressed,Still Depressed,0iKb1TvQGQkMFuMrKfaIU7,0.677,0.774,5,-5.344,0,0.0517,0.0763,0.571,0.11,0.712,149.982,192400,4,,0
4597,Tory Lanez,Chixtape 5,The Take (feat. Chris Brown),0Odu228D0yGcFySGuxU4rY,0.464,0.547,7,-8.137,0,0.339,0.0511,0.0,0.155,0.423,67.003,221492,4,,4
4598,Teddy,Teddy,Cold World,5U0Zkg2PbjZ0ZAd2HkwFWh,0.699,0.432,2,-8.698,1,0.0566,0.43,0.0,0.103,0.192,77.5,153379,4,,2
4599,Trevor Daniel,Homesick,For You,2IuiwVQPn4r3g2FR5mfv1R,0.611,0.667,10,-7.508,0,0.0626,0.0843,6.02e-06,0.09,0.349,159.876,163500,4,,0
4600,Promoting Sounds,Without You,Without You,6kx1LwREnK7STfmjfsgFic,0.64,0.648,0,-8.631,0,0.0305,0.00564,0.0,0.12,0.226,140.044,164571,4,,0
4601,frzndisciple,imperfect.,imperfect.,6Hd2AE0UxtnTqcruWX2u1N,0.472,0.713,5,-7.739,0,0.194,0.545,0.0,0.111,0.394,161.997,151738,4,,4
4602,XAM,THE DEVIL,THE DEVIL,44MTPLOEKZTJ24B1w01o8b,0.693,0.282,7,-11.616,0,0.0663,0.854,0.0959,0.185,0.0645,126.1,140962,4,,2
4603,XAM,HELLP,HELLP,3UQ7VRTGzkXnWyYT4Gme4a,0.76,0.564,8,-3.711,0,0.149,0.0593,0.0,0.111,0.626,79.98,173265,4,,0
4604,Oz Sparx,Antisocial,Antisocial,6cIz34KwGDYamGzkLzKPWV,0.874,0.533,6,-5.472,0,0.36,0.0218,0.0,0.152,0.239,79.999,169992,4,,4
4605,KILLBOY,JUST ME,JUST ME,5W4cN8WzxWmCHEOlMwQASx,0.641,0.675,7,-7.004,0,0.0916,0.395,4.78e-05,0.112,0.55,179.909,176000,4,,0
4606,Ty James,Splash,Splash,1LIPyl9jbqlf7vBfTOFeoB,0.6,0.678,1,-5.363,1,0.0331,0.015,0.0,0.0707,0.459,134.077,150448,4,,1
4607,KILLBOY,WHEREDAFUCC,WHEREDAFUCC,0L3OFVFD0gLrS18BhV895N,0.788,0.809,5,-5.134,0,0.0769,0.0828,0.0,0.155,0.532,98.01,151837,4,,0
4608,Oz Sparx,Gunsmoke,Cry,0qozTqd8QWFP309Vq9xbwq,0.671,0.509,8,-8.372,0,0.0723,0.327,0.0,0.205,0.758,162.016,166300,4,,0
4609,TheHxliday,Broken Halls,Broken Memories,3pq6aUvcYOOz64QiWbS13C,0.718,0.448,1,-9.62,0,0.0385,0.363,2.58e-06,0.125,0.408,143.028,124041,4,,2
4610,TheHxliday,Broken Halls,Nemesis,7g2TDdt7fvTMvYs2GZm1Wp,0.619,0.446,8,-11.041,1,0.124,0.723,0.000101,0.105,0.383,159.952,158221,4,,2
4611,Andi,Still Inside My (feat. Mistery),Still Inside My (feat. Mistery),53R7gF4PkMq4QhN6FMngo3,0.498,0.433,11,-9.758,0,0.177,0.465,0.0,0.323,0.147,85.885,171433,5,,2
4612,Nick Bonin,So Invisible,So Invisible,5gejbudVH1vdafBOerYnFQ,0.695,0.653,8,-7.927,1,0.088,0.0443,0.0,0.137,0.086,96.998,118904,4,,5
4613,TheHxliday,Mistakes,Mistakes,0cm5N7sj43FBfrVoJOfLhC,0.723,0.395,2,-10.229,1,0.0681,0.04,0.000229,0.279,0.0772,89.954,173060,4,,2
4614,POORSTACY,I Can't Sleep,I Can't Sleep,5GWAraPLRsJ5EFMzqo0C3g,0.624,0.656,2,-5.161,1,0.0388,0.00882,0.0,0.122,0.253,135.001,202867,4,,1
4615,POORSTACY,i don't care,make up,1uxDHAH3cPPg5tmzcoDAIH,0.781,0.474,0,-7.436,1,0.24,0.119,0.0,0.0685,0.584,87.615,121413,4,,4
4616,Vory,Lucky Me,Lucky Me,3knLZZeuedQWiXQ9EHjje8,0.585,0.321,1,-8.174,0,0.125,0.675,0.0,0.114,0.147,144.62,97003,4,,2
4617,Adizi X Typelik,Yksin Et Ikinä Jää,Yksin Et Ikinä Jää,4tYCGg2LLu2spZ8IvyBjap,0.424,0.622,1,-7.261,1,0.395,0.0353,0.0,0.165,0.136,72.754,174764,1,,7
4618,VIZE,Thank You [Not So Bad],Thank You [Not So Bad],4AqN8IdKCfItCSbuaFch81,0.656,0.89,5,-4.981,0,0.187,0.201,1.99e-06,0.101,0.268,100.037,197963,4,,0
4619,Cavallini & Shrty,16v,16v,4snvfDbYLMXfgNjuFeaPin,0.809,0.628,4,-10.098,0,0.104,0.234,0.0,0.0903,0.513,93.021,165161,4,,0
4620,Rod Wave,PTSD,Heart On Ice,6fWa5CRgy0z30OeGZyMBvD,0.733,0.389,10,-8.468,0,0.0738,0.0513,0.0,0.141,0.244,157.878,159670,3,,7
4621,Mustard,Whole Lotta Lovin',Whole Lotta Lovin',01gNiOqg8u7vT90uVgOVmz,0.51,0.398,4,-8.75,0,0.0558,0.135,3.78e-06,0.0634,0.382,119.973,299160,4,,2
4622,Zara Larsson,All the Time,All the Time,3OTSBoYKO7HzGVj8Bu2OH9,0.665,0.799,6,-2.868,0,0.0617,0.18,0.0,0.125,0.5,101.976,228112,4,,0
4623,Studio Killers,Jenny,Jenny (I Wanna Ruin Our Friendship),35K2cKVhvqJBWlRWwsc97U,0.668,0.799,11,-5.701,1,0.0333,0.00305,0.0148,0.277,0.563,133.929,215280,4,,5
4624,Fokin Osk,She Don't Care If I Die,Old Yeller,4Vk8mIOZ9GAj10wurLKitJ,0.859,0.424,11,-8.223,1,0.299,0.298,0.0141,0.261,0.724,86.776,73927,4,,4
4625,The Weeknd,After Hours (Deluxe),Hardest To Love,5bd6nkPBuwqF7dQ2VGqGWO,0.472,0.608,5,-7.873,1,0.0596,0.0966,7.51e-05,0.122,0.109,81.154,211402,4,,5
4626,The Weeknd,After Hours (Deluxe),Missed You - Bonus Track,6TooMkzB9xE9FM9qxuEQeX,0.716,0.364,5,-9.648,0,0.0866,0.107,9.23e-05,0.113,0.448,151.968,144540,4,,0
4627,The Weeknd,After Hours (Deluxe),Save Your Tears,1EyceZltY7ovR0tNa5D8jR,0.684,0.817,0,-5.499,1,0.0308,0.0222,2.15e-05,0.439,0.623,118.059,215627,4,,1
4628,The Weeknd,After Hours (Deluxe),Until I Bleed Out,2b4fyeFxOIZvGVdEXC7veV,0.248,0.371,0,-9.976,0,0.0357,0.444,4.62e-05,0.0911,0.17,125.273,192364,3,,7
4629,The Weeknd,After Hours (Deluxe),After Hours,3pEkrBw1C7r8hgOJbMru7m,0.659,0.572,5,-6.103,0,0.0305,0.0785,0.00762,0.123,0.14,108.967,361025,4,,0
4630,G Herbo,PTSD,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,0.883,0.808,1,-3.158,0,0.183,0.0317,0.0,0.207,0.805,119.012,232065,4,,0
4631,The Weeknd,After Hours,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,237520,4,,0
4632,DaBaby,FIND MY WAY,FIND MY WAY,1lGHa2pwYzxQHFBUynhLtO,0.836,0.624,4,-6.75,0,0.184,0.187,0.0,0.138,0.7,103.0,139890,4,,0
4633,Drake,Toosie Slide,Toosie Slide,127QTOFJsJQp5LbJbu3A1y,0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,247059,4,,4
4634,MELO,Viaton,Viaton,0vBUA6RDc9qfH8eDAurIiu,0.629,0.685,3,-9.966,1,0.043,0.0219,0.000237,0.101,0.942,155.019,155450,4,,1
4635,Cavallini & Shrty,10/10,16v,4nMnSPySmQH5D0I0FM9BwE,0.809,0.628,4,-10.098,0,0.104,0.234,0.0,0.0903,0.513,93.021,165161,4,,0
